1.04338	  0.34939 0.0606121  0.573295	0.6 0.3 0.4	 0.0643398  0.0619584 -0.0448245	0.0999385
1.04438	 0.349454 0.0606745   0.57325	0.6 0.3 0.4	   0.06434   0.061958 -0.0448249	0.0999385
1.04538	 0.349518 0.0607363  0.573206	0.6 0.3 0.4	 0.0643401  0.0619583 -0.0448246	0.0999386
1.04638	 0.349583 0.0607982  0.573161	0.6 0.3 0.4	 0.0643403  0.0619577 -0.0448247	0.0999384
1.04738	 0.349647 0.0608602  0.573116	0.6 0.3 0.4	 0.0643406  0.0619573 -0.0448247	0.0999384
1.04838	 0.349711 0.0609221  0.573071	0.6 0.3 0.4	 0.0643406  0.0619575 -0.0448245	0.0999384
1.04938	0.349776 0.060984 0.573026	0.6 0.3 0.4	  0.064341  0.0619569 -0.0448245	0.0999383
1.05038	  0.34984 0.0610459  0.572981	0.6 0.3 0.4	  0.064341  0.0619571 -0.0448247	0.0999385
1.05138	 0.349904 0.0611083  0.572937	0.6 0.3 0.4	 0.0643412  0.0619567 -0.0448248	0.0999384
1.05238	 0.349969 0.0611698  0.572892	0.6 0.3 0.4	 0.0643411  0.0619565 -0.0448245	0.0999382
1.05338	 0.350033 0.0612318  0.572847	0.6 0.3 0.4	 0.0643415  0.0619562 -0.0448246	0.0999382
1.05438	0.350097 0.061294 0.572802	0.6 0.3 0.4	 0.0643415  0.0619562 -0.0448244	0.0999381
1.05538	 0.350162 0.0613556  0.572757	0.6 0.3 0.4	 0.0643418  0.0619557 -0.0448245	0.099938
1.05638	 0.350226 0.0614176  0.572712	0.6 0.3 0.4	  0.064342  0.0619559 -0.0448242	0.0999382
1.05738	  0.35029 0.0614799  0.572668	0.6 0.3 0.4	 0.064342 0.0619553 -0.044824	0.0999377
1.05838	 0.350355 0.0615416  0.572623	0.6 0.3 0.4	 0.0643423  0.0619552 -0.0448241	0.0999378
1.05938	 0.350419 0.0616036  0.572578	0.6 0.3 0.4	 0.0643422   0.061955 -0.0448244	0.0999379
1.06038	 0.350484 0.0616656  0.572533	0.6 0.3 0.4	 0.0643424  0.0619549 -0.0448241	0.0999378
1.06138	 0.350548 0.0617276  0.572489	0.6 0.3 0.4	 0.0643427  0.0619547 -0.0448243	0.0999379
1.06238	 0.350612 0.0617896  0.572443	0.6 0.3 0.4	 0.0643426  0.0619546 -0.0448241	0.0999377
1.06338	 0.350677 0.0618516  0.572399	0.6 0.3 0.4	 0.0643429  0.0619539 -0.0448243	0.0999375
1.06438	 0.350741 0.0619135  0.572354	0.6 0.3 0.4	 0.0643431  0.0619542 -0.0448241	0.0999377
1.06538	 0.350805 0.0619751  0.572309	0.6 0.3 0.4	 0.0643431   0.061954 -0.0448239	0.0999376
1.06638	  0.35087 0.0620371  0.572264	0.6 0.3 0.4	 0.0643434  0.0619533 -0.0448237	0.0999372
1.06738	 0.350934 0.0620992   0.57222	0.6 0.3 0.4	 0.0643437  0.0619533 -0.0448239	0.0999375
1.06838	 0.350998 0.0621613  0.572175	0.6 0.3 0.4	 0.0643437  0.0619532 -0.0448238	0.0999373
1.06938	 0.351063 0.0622233   0.57213	0.6 0.3 0.4	0.0643439 0.0619532 -0.044824	0.0999376
1.07038	0.351127 0.062285 0.572085	0.6 0.3 0.4	  0.064344  0.0619531 -0.0448238	0.0999375
1.07138	 0.351191 0.0623471   0.57204	0.6 0.3 0.4	 0.0643443  0.0619524 -0.0448237	0.0999372
1.07238	0.351256 0.062409 0.571995	0.6 0.3 0.4	  0.064344  0.0619523 -0.0448236	0.0999369
1.07338	  0.35132 0.0624708  0.571951	0.6 0.3 0.4	 0.0643445   0.061952 -0.0448234	0.099937
1.07438	 0.351384 0.0625329  0.571906	0.6 0.3 0.4	 0.0643443  0.0619519 -0.0448233	0.0999368
1.07538	0.351449 0.062595 0.571861	0.6 0.3 0.4	 0.0643446  0.0619522 -0.0448235	0.0999372
1.07638	0.351513 0.062657 0.571816	0.6 0.3 0.4	 0.0643447  0.0619519 -0.0448234	0.0999371
1.07738	 0.351577 0.0627192  0.571771	0.6 0.3 0.4	 0.0643448  0.0619518 -0.0448233	0.099937
1.07838	 0.351642 0.0627805  0.571726	0.6 0.3 0.4	 0.0643451  0.0619514 -0.0448236	0.0999371
1.07938	 0.351706 0.0628425  0.571682	0.6 0.3 0.4	 0.0643451  0.0619513 -0.0448231	0.0999368
1.08038	  0.35177 0.0629047  0.571637	0.6 0.3 0.4	 0.0643453   0.061951 -0.0448234	0.0999369
1.08138	 0.351835 0.0629663  0.571592	0.6 0.3 0.4	 0.0643454  0.0619507 -0.0448233	0.0999367
1.08238	 0.351899 0.0630285  0.571547	0.6 0.3 0.4	 0.0643455  0.0619506 -0.0448232	0.0999367
1.08338	 0.351963 0.0630904  0.571502	0.6 0.3 0.4	 0.0643457  0.0619503 -0.0448231	0.0999365
1.08438	 0.352028 0.0631524  0.571457	0.6 0.3 0.4	0.0643458 0.0619502 -0.044823	0.0999365
1.08538	 0.352092 0.0632143  0.571413	0.6 0.3 0.4	  0.064346  0.0619499 -0.0448229	0.0999364
1.08638	 0.352156 0.0632763  0.571368	0.6 0.3 0.4	  0.064346  0.0619498 -0.0448228	0.0999363
1.08738	 0.352221 0.0633382  0.571323	0.6 0.3 0.4	 0.0643464  0.0619494 -0.0448227	0.0999363
1.08838	 0.352285 0.0634003  0.571278	0.6 0.3 0.4	 0.0643464  0.0619492 -0.0448227	0.0999361
1.08938	 0.35235 0.063462 0.571233	0.6 0.3 0.4	 0.0643464   0.061949 -0.0448227	0.099936
1.09038	 0.352414 0.0635239  0.571188	0.6 0.3 0.4	 0.0643467  0.0619486 -0.0448226	0.0999359
1.09138	0.352478 0.063586 0.571144	0.6 0.3 0.4	 0.0643467  0.0619484 -0.0448225	0.0999358
1.09238	 0.352543 0.0636479  0.571099	0.6 0.3 0.4	 0.0643469  0.0619486 -0.0448224	0.099936
1.09338	 0.352607 0.0637097  0.571054	0.6 0.3 0.4	  0.064347  0.0619483 -0.0448224	0.0999359
1.09438	 0.352671 0.0637718  0.571009	0.6 0.3 0.4	 0.0643472   0.061948 -0.0448223	0.0999358
1.09538	 0.352735 0.0638341  0.570964	0.6 0.3 0.4	 0.0643472  0.0619479 -0.0448223	0.0999357
1.09638	   0.3528 0.0638959  0.570919	0.6 0.3 0.4	 0.0643474   0.061948 -0.0448219	0.0999357
1.09738	 0.352864 0.0639577  0.570875	0.6 0.3 0.4	 0.0643476  0.0619476 -0.0448219	0.0999356
1.09838	 0.352929 0.0640195   0.57083	0.6 0.3 0.4	 0.0643476  0.0619473 -0.0448218	0.0999354
1.09938	 0.352993 0.0640815  0.570785	0.6 0.3 0.4	 0.0643477  0.0619471 -0.0448218	0.0999353
1.10038	 0.353057 0.0641437   0.57074	0.6 0.3 0.4	 0.0643476  0.0619472 -0.0448218	0.0999353
1.10138	 0.353122 0.0642055  0.570695	0.6 0.3 0.4	 0.0643479  0.0619469 -0.0448218	0.0999353
1.10238	 0.353186 0.0642678   0.57065	0.6 0.3 0.4	 0.0643478   0.061947 -0.0448215	0.0999352
1.10338	  0.35325 0.0643296  0.570606	0.6 0.3 0.4	 0.0643482  0.0619469 -0.0448218	0.0999355
1.10438	 0.353315 0.0643915  0.570561	0.6 0.3 0.4	 0.0643483  0.0619465 -0.0448217	0.0999353
1.10538	 0.353379 0.0644535  0.570516	0.6 0.3 0.4	 0.0643484  0.0619466 -0.0448213	0.0999352
1.10638	0.353444 0.064515 0.570471	0.6 0.3 0.4	 0.0643487  0.0619458 -0.0448214	0.099935
1.10738	 0.353508 0.0645773  0.570426	0.6 0.3 0.4	 0.0643487  0.0619459 -0.0448214	0.0999351
1.10838	 0.353572 0.0646392  0.570382	0.6 0.3 0.4	  0.064349  0.0619456 -0.0448214	0.099935
1.10938	 0.353637 0.0647011  0.570337	0.6 0.3 0.4	0.0643488 0.0619457 -0.044821	0.0999348
1.11038	0.353701 0.064763 0.570292	0.6 0.3 0.4	 0.0643491  0.0619455 -0.0448214	0.099935
1.11138	 0.353765 0.0648253  0.570247	0.6 0.3 0.4	0.0643491 0.0619456 -0.044821	0.0999349
1.11238	 0.353829 0.0648869  0.570203	0.6 0.3 0.4	 0.0643492  0.0619448 -0.0448206	0.0999343
1.11338	 0.353894 0.0649488  0.570157	0.6 0.3 0.4	 0.0643494  0.0619449 -0.0448211	0.0999347
1.11438	 0.353958 0.0650112  0.570113	0.6 0.3 0.4	 0.0643497  0.0619446 -0.0448207	0.0999345
1.11538	 0.354022 0.0650726  0.570068	0.6 0.3 0.4	 0.0643497  0.0619446 -0.0448207	0.0999345
1.11638	 0.354087 0.0651346  0.570023	0.6 0.3 0.4	 0.0643499  0.0619447 -0.0448208	0.0999347
1.11738	 0.354151 0.0651969  0.569978	0.6 0.3 0.4	 0.0643499   0.061944 -0.0448208	0.0999343
1.11838	 0.354216 0.0652586  0.569933	0.6 0.3 0.4	 0.0643499   0.061944 -0.0448205	0.0999342
1.11938	  0.35428 0.0653205  0.569889	0.6 0.3 0.4	 0.0643502  0.0619436 -0.0448204	0.0999341
1.12038	 0.354344 0.0653826  0.569844	0.6 0.3 0.4	 0.0643501  0.0619437 -0.0448202	0.099934
1.12138	 0.354408 0.0654444  0.569799	0.6 0.3 0.4	 0.0643504  0.0619437 -0.0448202	0.0999342
1.12238	 0.354473 0.0655065  0.569754	0.6 0.3 0.4	 0.0643504  0.0619434 -0.0448203	0.099934
1.12338	 0.354537 0.0655685  0.569709	0.6 0.3 0.4	 0.0643506  0.0619429 -0.0448199	0.0999337
1.12438	0.354602  0.06563 0.569664	0.6 0.3 0.4	0.0643505 0.0619429  -0.04482	0.0999337
1.12538	 0.354666 0.0656921  0.569619	0.6 0.3 0.4	0.0643508 0.0619429  -0.04482	0.0999339
1.12638	  0.35473 0.0657541  0.569575	0.6 0.3 0.4	 0.064351 0.0619426  -0.04482	0.0999338
1.12738	 0.354795 0.0658161   0.56953	0.6 0.3 0.4	 0.0643508  0.0619422 -0.0448197	0.0999334
1.12838	 0.354859 0.0658778  0.569485	0.6 0.3 0.4	 0.0643512  0.0619423 -0.0448194	0.0999335
1.12938	 0.354923 0.0659403   0.56944	0.6 0.3 0.4	 0.0643513   0.061942 -0.0448195	0.0999334
1.13038	 0.354988 0.0660018  0.569396	0.6 0.3 0.4	 0.0643514   0.061942 -0.0448195	0.0999335
1.13138	0.355052 0.066064 0.569351	0.6 0.3 0.4	 0.0643514  0.0619418 -0.0448192	0.0999332
1.13238	 0.355116 0.0661255  0.569306	0.6 0.3 0.4	 0.0643518  0.0619415 -0.0448192	0.0999333
1.13338	 0.355181 0.0661881  0.569261	0.6 0.3 0.4	 0.0643517  0.0619416 -0.0448189	0.0999332
1.13438	 0.355245 0.0662497  0.569217	0.6 0.3 0.4	  0.064352  0.0619416 -0.0448194	0.0999335
1.13538	  0.35531 0.0663118  0.569171	0.6 0.3 0.4	0.0643521 0.0619408 -0.044819	0.099933
1.13638	 0.355374 0.0663734  0.569127	0.6 0.3 0.4	 0.0643522  0.0619406 -0.0448187	0.0999328
1.13738	 0.355438 0.0664356  0.569082	0.6 0.3 0.4	 0.0643521  0.0619406 -0.0448188	0.0999328
1.13838	 0.355503 0.0664977  0.569037	0.6 0.3 0.4	 0.0643521  0.0619407 -0.0448185	0.0999327
1.13938	 0.355567 0.0665593  0.568992	0.6 0.3 0.4	 0.0643523  0.0619405 -0.0448186	0.0999328
1.14038	 0.355631 0.0666215  0.568947	0.6 0.3 0.4	 0.0643525  0.0619406 -0.0448183	0.0999328
1.14138	 0.355696 0.0666836  0.568902	0.6 0.3 0.4	 0.0643525  0.0619402 -0.0448184	0.0999326
1.14238	  0.35576 0.0667452  0.568858	0.6 0.3 0.4	 0.0643527    0.06194 -0.0448185	0.0999327
1.14338	 0.355824 0.0668071  0.568813	0.6 0.3 0.4	  0.064353  0.0619396 -0.0448186	0.0999326
1.14438	 0.355889 0.0668692  0.568768	0.6 0.3 0.4	 0.0643529  0.0619396 -0.0448183	0.0999324
1.14538	 0.355953 0.0669309  0.568723	0.6 0.3 0.4	0.0643531 0.0619395 -0.044818	0.0999323
1.14638	 0.356017 0.0669932  0.568678	0.6 0.3 0.4	0.0643533 0.0619391 -0.044818	0.0999323
1.14738	 0.356082 0.0670553  0.568634	0.6 0.3 0.4	 0.0643534  0.0619392 -0.0448177	0.0999322
1.14838	 0.356146 0.0671166  0.568589	0.6 0.3 0.4	 0.0643536  0.0619385 -0.0448182	0.0999322
1.14938	 0.356211 0.0671787  0.568544	0.6 0.3 0.4	0.0643535 0.0619389 -0.044818	0.0999322
1.15038	 0.356275 0.0672409    0.5685	0.6 0.3 0.4	 0.0643536  0.0619388 -0.0448176	0.0999321
1.15138	 0.356339 0.0673027  0.568454	0.6 0.3 0.4	 0.0643536  0.0619384 -0.0448174	0.0999317
1.15238	 0.356403 0.0673646   0.56841	0.6 0.3 0.4	  0.064354  0.0619382 -0.0448174	0.0999319
1.15338	 0.356468 0.0674268  0.568365	0.6 0.3 0.4	  0.064354  0.0619383 -0.0448176	0.099932
1.15438	 0.356532 0.0674886   0.56832	0.6 0.3 0.4	 0.0643542   0.061938 -0.0448173	0.0999318
1.15538	 0.356597 0.0675508  0.568275	0.6 0.3 0.4	0.0643542 0.0619377 -0.044817	0.0999315
1.15638	 0.356661 0.0676122   0.56823	0.6 0.3 0.4	 0.0643542  0.0619378 -0.0448171	0.0999317
1.15738	 0.356725 0.0676744  0.568186	0.6 0.3 0.4	 0.0643546  0.0619373 -0.0448172	0.0999316
1.15838	  0.35679 0.0677362  0.568141	0.6 0.3 0.4	 0.0643547  0.0619373 -0.0448169	0.0999315
1.15938	 0.356854 0.0677984  0.568096	0.6 0.3 0.4	 0.0643547  0.0619371 -0.0448171	0.0999315
1.16038	 0.356918 0.0678603  0.568051	0.6 0.3 0.4	 0.0643549  0.0619371 -0.0448168	0.0999315
1.16138	 0.356983 0.0679222  0.568006	0.6 0.3 0.4	 0.0643548  0.0619365 -0.0448165	0.0999309
1.16238	 0.357047 0.0679842  0.567961	0.6 0.3 0.4	  0.064355  0.0619367 -0.0448166	0.0999312
1.16338	 0.357111 0.0680461  0.567917	0.6 0.3 0.4	 0.0643551  0.0619363 -0.0448167	0.0999311
1.16438	 0.357176 0.0681076  0.567872	0.6 0.3 0.4	 0.0643553  0.0619365 -0.0448161	0.099931
1.16538	  0.35724 0.0681695  0.567827	0.6 0.3 0.4	 0.0643554  0.0619359 -0.0448162	0.0999308
1.16638	 0.357305 0.0682318  0.567782	0.6 0.3 0.4	 0.0643553  0.0619363 -0.0448159	0.0999309
1.16738	 0.357369 0.0682937  0.567737	0.6 0.3 0.4	0.0643555 0.0619357 -0.044816	0.0999307
1.16838	 0.357433 0.0683555  0.567692	0.6 0.3 0.4	 0.0643555  0.0619359 -0.0448158	0.0999307
1.16938	 0.357498 0.0684174  0.567648	0.6 0.3 0.4	 0.0643559  0.0619353 -0.0448159	0.0999306
1.17038	 0.357562 0.0684794  0.567603	0.6 0.3 0.4	 0.0643558  0.0619356 -0.0448156	0.0999307
1.17138	 0.357626 0.0685412  0.567558	0.6 0.3 0.4	  0.064356  0.0619354 -0.0448158	0.0999307
1.17238	 0.357691 0.0686031  0.567513	0.6 0.3 0.4	 0.0643562  0.0619348 -0.0448155	0.0999303
1.17338	 0.357755 0.0686651  0.567468	0.6 0.3 0.4	 0.0643561   0.061935 -0.0448156	0.0999304
1.17438	0.357819 0.068727 0.567424	0.6 0.3 0.4	 0.0643562  0.0619348 -0.0448154	0.0999303
1.17538	 0.357884 0.0687889  0.567379	0.6 0.3 0.4	 0.0643565  0.0619346 -0.0448154	0.0999303
1.17638	 0.357948 0.0688509  0.567334	0.6 0.3 0.4	 0.0643566  0.0619346 -0.0448152	0.0999303
1.17738	 0.358012 0.0689132  0.567289	0.6 0.3 0.4	0.0643565 0.0619348 -0.044815	0.0999303
1.17838	 0.358077 0.0689752  0.567245	0.6 0.3 0.4	 0.0643566  0.0619341 -0.0448151	0.09993
1.17938	 0.358141 0.0690371    0.5672	0.6 0.3 0.4	 0.0643567  0.0619339 -0.0448148	0.0999298
1.18038	 0.358206 0.0690991  0.567155	0.6 0.3 0.4	 0.0643567  0.0619341 -0.0448146	0.0999298
1.18138	  0.35827 0.0691606   0.56711	0.6 0.3 0.4	  0.064357  0.0619334 -0.0448147	0.0999297
1.18238	 0.358334 0.0692227  0.567065	0.6 0.3 0.4	  0.064357  0.0619336 -0.0448144	0.0999296
1.18338	 0.358399 0.0692846   0.56702	0.6 0.3 0.4	 0.0643571  0.0619334 -0.0448142	0.0999295
1.18438	 0.358463 0.0693465  0.566976	0.6 0.3 0.4	 0.0643572  0.0619332 -0.0448143	0.0999294
1.18538	 0.358527 0.0694086  0.566931	0.6 0.3 0.4	 0.0643574  0.0619333 -0.0448141	0.0999296
1.18638	 0.358592 0.0694705  0.566886	0.6 0.3 0.4	 0.0643575  0.0619327 -0.0448142	0.0999293
1.18738	 0.358656 0.0695323  0.566841	0.6 0.3 0.4	0.0643577 0.0619325 -0.044814	0.0999291
1.18838	  0.35872 0.0695942  0.566796	0.6 0.3 0.4	 0.0643578  0.0619326 -0.0448141	0.0999294
1.18938	 0.358785 0.0696561  0.566751	0.6 0.3 0.4	 0.0643579  0.0619324 -0.0448138	0.0999292
1.19038	 0.358849 0.0697182  0.566706	0.6 0.3 0.4	0.0643579 0.0619325 -0.044814	0.0999293
1.19138	 0.358913 0.0697803  0.566662	0.6 0.3 0.4	 0.0643582  0.0619323 -0.0448137	0.0999293
1.19238	 0.358978 0.0698419  0.566617	0.6 0.3 0.4	 0.0643581   0.061932 -0.0448135	0.0999289
1.19338	 0.359042 0.0699043  0.566572	0.6 0.3 0.4	 0.0643582  0.0619319 -0.0448137	0.099929
1.19438	 0.359106 0.0699659  0.566528	0.6 0.3 0.4	 0.0643584   0.061932 -0.0448134	0.099929
1.19538	 0.359171 0.0700277  0.566483	0.6 0.3 0.4	 0.0643587  0.0619315 -0.0448135	0.099929
1.19638	 0.359235 0.0700897  0.566438	0.6 0.3 0.4	 0.0643586  0.0619313 -0.0448129	0.0999285
1.19738	   0.3593 0.0701518  0.566393	0.6 0.3 0.4	0.0643587 0.0619314 -0.044813	0.0999288
1.19838	 0.359364 0.0702135  0.566348	0.6 0.3 0.4	 0.0643589  0.0619312 -0.0448132	0.0999287
1.19938	 0.359428 0.0702755  0.566303	0.6 0.3 0.4	 0.0643589  0.0619309 -0.0448129	0.0999285
1.20038	 0.359493 0.0703376  0.566259	0.6 0.3 0.4	  0.064359  0.0619309 -0.0448127	0.0999284
1.20138	 0.359557 0.0703993  0.566214	0.6 0.3 0.4	 0.0643593  0.0619306 -0.0448128	0.0999285
1.20238	 0.359621 0.0704614  0.566169	0.6 0.3 0.4	 0.0643591  0.0619303 -0.0448126	0.0999281
1.20338	 0.359686 0.0705231  0.566124	0.6 0.3 0.4	 0.0643595  0.0619301 -0.0448123	0.0999281
1.20438	  0.35975 0.0705851  0.566079	0.6 0.3 0.4	 0.0643592  0.0619304 -0.0448121	0.0999281
1.20538	 0.359814 0.0706473  0.566034	0.6 0.3 0.4	 0.0643595  0.0619302 -0.0448122	0.0999281
1.20638	0.359879 0.070709  0.56599	0.6 0.3 0.4	 0.0643597  0.0619299 -0.0448124	0.0999281
1.20738	 0.359943 0.0707712  0.565945	0.6 0.3 0.4	 0.0643597    0.06193 -0.0448118	0.0999279
1.20838	 0.360008 0.0708329    0.5659	0.6 0.3 0.4	 0.0643598  0.0619295 -0.0448119	0.0999278
1.20938	 0.360072 0.0708951  0.565855	0.6 0.3 0.4	 0.0643598  0.0619297 -0.0448117	0.0999278
1.21038	 0.360136 0.0709567   0.56581	0.6 0.3 0.4	 0.0643602  0.0619293 -0.0448118	0.0999278
1.21138	 0.360201 0.0710189  0.565766	0.6 0.3 0.4	   0.06436   0.061929 -0.0448116	0.0999274
1.21238	 0.360265 0.0710806  0.565721	0.6 0.3 0.4	 0.0643594  0.0619285 -0.0448114	0.0999266
1.21338	 0.360329 0.0711425  0.565676	0.6 0.3 0.4	 0.0643586  0.0619285 -0.0448117	0.0999263
1.21501	 0.360329 0.0711425  0.565676	0.6 0.3 0.4	 0.0643586  0.0619285 -0.0448117	0.0999263
1.21601	 0.360458 0.0712663  0.565586	0.6 0.3 0.4	 0.0643591  0.0619282 -0.0448111	0.0999262
1.21701	 0.360522 0.0713286  0.565541	0.6 0.3 0.4	0.0643581 0.0619278 -0.044811	0.0999252
1.21801	 0.360587 0.0713904  0.565497	0.6 0.3 0.4	 0.0643575  0.0619276 -0.0448109	0.0999246
1.21901	 0.360651 0.0714521  0.565452	0.6 0.3 0.4	 0.0643569  0.0619268 -0.0448111	0.0999238
1.22001	0.360716 0.071514 0.565407	0.6 0.3 0.4	 0.0643562  0.0619268 -0.0448105	0.0999232
1.22101	 0.36078 0.071576 0.565362	0.6 0.3 0.4	 0.0643555  0.0619268 -0.0448104	0.0999226
1.22201	0.360844 0.071638 0.565317	0.6 0.3 0.4	 0.0643549  0.0619258 -0.0448106	0.0999217
1.22301	 0.360908 0.0716998  0.565273	0.6 0.3 0.4	0.0643543 0.0619258  -0.04481	0.0999211
1.22401	0.360973 0.071762 0.565228	0.6 0.3 0.4	 0.0643536  0.0619259 -0.0448103	0.0999207
1.22501	 0.361037 0.0718239  0.565183	0.6 0.3 0.4	 0.0643529  0.0619248 -0.0448102	0.0999197
1.22601	 0.361102 0.0718856  0.565138	0.6 0.3 0.4	 0.0643524  0.0619248 -0.0448099	0.0999192
1.22701	 0.361166 0.0719476  0.565093	0.6 0.3 0.4	 0.0643517  0.0619248 -0.0448098	0.0999187
1.22801	  0.36123 0.0720097  0.565049	0.6 0.3 0.4	 0.0643512  0.0619243 -0.0448096	0.0999179
1.22901	 0.361295 0.0720717  0.565004	0.6 0.3 0.4	 0.0643507  0.0619242 -0.0448094	0.0999175
1.23001	 0.361359 0.0721331  0.564959	0.6 0.3 0.4	 0.0643502  0.0619238 -0.0448097	0.099917
1.23101	 0.361423 0.0721952  0.564914	0.6 0.3 0.4	 0.0643496  0.0619237 -0.0448091	0.0999163
1.23201	 0.361488 0.0722572  0.564869	0.6 0.3 0.4	 0.0643491  0.0619228 -0.0448093	0.0999155
1.23301	 0.361552 0.0723191  0.564824	0.6 0.3 0.4	 0.0643485  0.0619226 -0.0448091	0.099915
1.23401	 0.361616 0.0723813   0.56478	0.6 0.3 0.4	 0.0643481  0.0619223 -0.0448089	0.0999144
1.23501	 0.361681 0.0724429  0.564735	0.6 0.3 0.4	 0.0643477   0.061922 -0.0448088	0.0999139
1.23601	 0.361745 0.0725047   0.56469	0.6 0.3 0.4	 0.0643473  0.0619221 -0.0448086	0.0999136
1.23701	0.361809 0.072567 0.564646	0.6 0.3 0.4	 0.0643468  0.0619219 -0.0448084	0.0999131
1.23801	 0.361874 0.0726289  0.564601	0.6 0.3 0.4	 0.0643463  0.0619215 -0.0448082	0.0999124
1.23901	 0.361938 0.0726909  0.564556	0.6 0.3 0.4	 0.0643456  0.0619212 -0.0448084	0.099912
1.24001	 0.362002 0.0727528  0.564511	0.6 0.3 0.4	 0.0643453  0.0619209 -0.0448078	0.0999112
1.24101	 0.362067 0.0728147  0.564466	0.6 0.3 0.4	0.0643452 0.0619207 -0.044808	0.0999111
1.24201	 0.362131 0.0728762  0.564421	0.6 0.3 0.4	 0.0643448  0.0619202 -0.0448078	0.0999105
1.24301	 0.362196 0.0729381  0.564377	0.6 0.3 0.4	 0.0643442  0.0619204 -0.0448076	0.0999102
1.24401	 0.36226    0.073 0.564332	0.6 0.3 0.4	  0.064344  0.0619198 -0.0448078	0.0999097
1.24501	0.362324 0.073062 0.564287	0.6 0.3 0.4	 0.0643435  0.0619198 -0.0448076	0.0999093
1.24601	 0.362389 0.0731239  0.564242	0.6 0.3 0.4	  0.064343  0.0619192 -0.0448075	0.0999086
1.24701	 0.362453 0.0731859  0.564197	0.6 0.3 0.4	 0.0643429  0.0619191 -0.0448072	0.0999083
1.24801	0.362517 0.073248 0.564152	0.6 0.3 0.4	 0.0643424   0.061919 -0.0448075	0.099908
1.24901	 0.362582 0.0733098  0.564107	0.6 0.3 0.4	  0.064342  0.0619184 -0.0448073	0.0999073
1.25001	 0.362646 0.0733718  0.564063	0.6 0.3 0.4	 0.0643418  0.0619182 -0.0448071	0.099907
1.25101	  0.36271 0.0734338  0.564018	0.6 0.3 0.4	 0.0643414   0.061918 -0.0448069	0.0999065
1.25201	 0.362775 0.0734954  0.563973	0.6 0.3 0.4	 0.0643413   0.061918 -0.0448066	0.0999063
1.25301	 0.362839 0.0735574  0.563928	0.6 0.3 0.4	 0.0643408  0.0619177 -0.0448069	0.099906
1.25401	 0.362903 0.0736194  0.563884	0.6 0.3 0.4	 0.0643405  0.0619176 -0.0448063	0.0999054
1.25501	 0.362968 0.0736811  0.563839	0.6 0.3 0.4	 0.0643404  0.0619169 -0.0448064	0.099905
1.25601	 0.363032 0.0737435  0.563794	0.6 0.3 0.4	 0.0643399  0.0619168 -0.0448063	0.0999045
1.25701	 0.363096 0.0738056  0.563749	0.6 0.3 0.4	0.0643398 0.0619168 -0.044806	0.0999043
1.25801	 0.363161 0.0738671  0.563704	0.6 0.3 0.4	 0.0643394  0.0619165 -0.0448063	0.099904
1.25901	 0.363225 0.0739291   0.56366	0.6 0.3 0.4	0.0643391 0.0619163 -0.044806	0.0999036
1.26001	 0.363289 0.0739912  0.563615	0.6 0.3 0.4	 0.0643389  0.0619161 -0.0448058	0.0999033
1.26101	 0.363354 0.0740527   0.56357	0.6 0.3 0.4	 0.0643387  0.0619159 -0.0448056	0.0999029
1.26201	 0.363418 0.0741148  0.563525	0.6 0.3 0.4	 0.0643383  0.0619157 -0.0448059	0.0999026
1.26301	 0.363482 0.0741769   0.56348	0.6 0.3 0.4	 0.0643383  0.0619151 -0.0448056	0.0999021
1.26401	 0.363547 0.0742385  0.563435	0.6 0.3 0.4	 0.0643379  0.0619152 -0.0448054	0.0999019
1.26501	 0.363611 0.0743006  0.563391	0.6 0.3 0.4	 0.0643377   0.061915 -0.0448052	0.0999015
1.26601	 0.363675 0.0743623  0.563346	0.6 0.3 0.4	 0.0643377  0.0619147 -0.0448054	0.0999014
1.26701	  0.36374 0.0744243  0.563301	0.6 0.3 0.4	 0.0643375  0.0619142 -0.0448052	0.0999008
1.26801	 0.363804 0.0744865  0.563256	0.6 0.3 0.4	 0.0643371  0.0619143 -0.0448049	0.0999006
1.26901	 0.363868 0.0745481  0.563212	0.6 0.3 0.4	 0.0643369  0.0619141 -0.0448048	0.0999002
1.27001	 0.363933 0.0746102  0.563167	0.6 0.3 0.4	 0.0643376  0.0619144 -0.0448045	0.0999008
1.27101	 0.363997 0.0746723  0.563122	0.6 0.3 0.4	 0.0643374  0.0619142 -0.0448047	0.0999006
1.27201	 0.364061 0.0747341  0.563077	0.6 0.3 0.4	 0.0643372  0.0619139 -0.0448044	0.0999002
1.27301	 0.364126 0.0747957  0.563032	0.6 0.3 0.4	 0.0643371  0.0619133 -0.0448042	0.0998996
1.27401	  0.36419 0.0748579  0.562988	0.6 0.3 0.4	 0.0643369  0.0619129 -0.0448044	0.0998993
1.27501	 0.364254 0.0749196  0.562943	0.6 0.3 0.4	 0.0643368  0.0619126 -0.0448038	0.0998988
1.27601	 0.364319 0.0749816  0.562898	0.6 0.3 0.4	0.0643365 0.0619128 -0.044804	0.0998988
1.27701	 0.364383 0.0750439  0.562853	0.6 0.3 0.4	 0.0643364  0.0619126 -0.0448042	0.0998987
1.27801	 0.364447 0.0751056  0.562808	0.6 0.3 0.4	 0.0643362  0.0619123 -0.0448035	0.0998981
1.27901	 0.364512 0.0751672  0.562764	0.6 0.3 0.4	 0.0643361  0.0619125 -0.0448037	0.0998983
