0.18493	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.18593	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.18693	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.18793	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.18893	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.18993	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19093	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19193	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19293	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19393	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19493	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19593	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19693	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19793	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19893	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.19993	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20093	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20193	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20293	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20393	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20493	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20593	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20693	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20793	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.20893	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.209947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.210947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.211947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.212947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.213947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.214947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.215947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.216947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.217947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.218947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.219947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.220947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.221947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.222947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.223947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.224947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.225947	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.22733	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.22833	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.22933	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23033	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23133	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23233	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23333	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23433	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23533	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23633	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23733	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23833	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.23933	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24033	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24133	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24233	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24333	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24433	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24533	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24633	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24733	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24833	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.24933	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25033	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25133	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25233	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25333	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25433	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25533	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
0.25633	-0.0196925  -0.303039  -0.445452	0.6 0.3 0.5	 0.0225252   0.972989 -0.0704376
